order_id,order_number,customer_id,order_date,order_timestamp,sales_channel,order_status,payment_method,payment_status,currency,billing_city,billing_state,shipping_city,shipping_state,shipping_postal_code,fulfillment_center,shipping_method,estimated_delivery_date,actual_delivery_date,item_count,total_quantity,subtotal_amount,discount_amount,tax_amount,shipping_charge,total_order_amount,coupon_code,is_gift,cancellation_reason,last_updated_timestamp
501053,ORD501053,100459,2025-01-23,2025-01-23 06:17:49,Mobile App,Delivered,Credit Card,Paid,INR,Delhi,Delhi,Delhi,Delhi,110017,FC-CHE-01,Express,2025-01-26,2025-01-26,2,3,8592.31,1718.46,1530.97,0.00,8404.82,APP20,N,,2025-01-28 14:15:49
501850,ORD501850,100274,2025-01-23,2025-01-23 09:03:05,Store Assisted,Delivered,Net Banking,Paid,INR,Hyderabad,Telangana,Hyderabad,Telangana,500081,FC-DEL-01,Standard,2025-01-28,2025-01-27,3,10,103002.11,0.00,18044.49,0.00,121046.60,,N,,2025-01-28 15:52:05
501108,ORD501108,102016,2025-01-23,2025-01-23 11:34:50,Store Assisted,Delivered,Debit Card,Paid,INR,Warangal,Telangana,Warangal,Telangana,506002,FC-CHE-01,Standard,2025-01-28,2025-01-28,5,7,20622.22,1031.11,3558.53,0.00,23149.64,SAVE5,N,,2025-01-27 14:19:50
500643,ORD500643,100184,2025-01-23,2025-01-23 23:48:32,Marketplace,Delivered,Cash on Delivery,Paid,INR,Hyderabad,Telangana,Hyderabad,Telangana,500081,FC-DEL-01,Standard,2025-01-28,2025-01-30,1,3,73826.61,0.00,3691.33,0.00,77517.94,,N,,2025-02-01 08:35:32
502183,ORD502183,100617,2025-01-24,2025-01-24 02:46:47,Mobile App,Delivered,Debit Card,Paid,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-BLR-01,Standard,2025-01-29,2025-01-30,2,5,71084.69,7108.47,5030.86,0.00,69007.08,WELCOME10,N,,2025-01-28 10:15:47
500680,ORD500680,100697,2025-01-24,2025-01-24 05:22:01,Marketplace,Delivered,UPI,Paid,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-BLR-01,Standard,2025-01-29,2025-01-30,4,11,85324.07,8532.41,15960.40,0.00,92752.06,WELCOME10,N,,2025-01-24 08:44:01
501655,ORD501655,101266,2025-01-24,2025-01-24 14:10:20,Website,Delivered,Debit Card,Paid,INR,Chennai,Tamil Nadu,Chennai,Tamil Nadu,600042,FC-CHE-01,Standard,2025-01-29,2025-01-31,4,11,56403.29,2820.16,8866.89,0.00,62450.02,SAVE5,N,,2025-01-24 14:30:20
502208,ORD502208,101884,2025-01-24,2025-01-24 14:17:40,Website,Delivered,Cash on Delivery,Paid,INR,Bengaluru,Karnataka,Visakhapatnam,Andhra Pradesh,530017,FC-BLR-01,Standard,2025-01-29,2025-01-29,2,3,30000.60,0.00,8400.17,0.00,38400.77,,N,,2025-01-30 23:06:40
501202,ORD501202,101257,2025-01-24,2025-01-24 15:51:28,Mobile App,Delivered,Cash on Delivery,Paid,INR,Bengaluru,Karnataka,Bengaluru,Karnataka,560037,FC-HYD-01,Standard,2025-01-29,2025-01-28,1,2,1835.62,91.78,313.89,0.00,2057.73,SAVE5,Y,,2025-01-27 23:28:28
501074,ORD501074,102069,2025-01-24,2025-01-24 17:41:44,Marketplace,Delivered,Cash on Delivery,Paid,INR,Delhi,Delhi,Delhi,Delhi,110017,FC-BLR-01,Standard,2025-01-29,2025-01-29,3,6,60417.64,9062.65,1581.95,0.00,52936.94,FESTIVE15,N,,2025-01-31 18:54:44
500603,ORD500603,100103,2025-01-24,2025-01-24 23:40:50,Mobile App,Cancelled,Cash on Delivery,Refunded,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-DEL-01,Express,2025-01-27,,2,8,13832.32,2766.46,1327.90,0.00,12393.76,APP20,Y,Duplicate Order,2025-01-27 07:44:50
500628,ORD500628,101749,2025-01-25,2025-01-25 04:02:22,Store Assisted,Delivered,Cash on Delivery,Paid,INR,Chennai,Tamil Nadu,Chennai,Tamil Nadu,600042,FC-MUM-01,Standard,2025-01-30,2025-01-30,5,7,20530.24,2053.02,223.74,0.00,18700.96,LOYALTY10,N,,2025-01-28 10:13:22
500230,ORD500230,101780,2025-01-25,2025-01-25 04:39:03,Website,Returned,Net Banking,Refunded,INR,Chennai,Tamil Nadu,Chennai,Tamil Nadu,600042,FC-DEL-01,Standard,2025-01-30,2025-01-30,5,14,170617.27,8530.86,28750.41,0.00,190836.82,SAVE5,Y,,2025-01-31 12:22:03
500327,ORD500327,100650,2025-01-26,2025-01-26 14:50:55,Marketplace,Delivered,Net Banking,Paid,INR,Pune,Maharashtra,Mumbai,Maharashtra,400076,FC-BLR-01,Standard,2025-01-31,2025-02-01,4,6,63032.69,0.00,9348.29,0.00,72380.98,,N,,2025-01-28 19:43:55
502385,ORD502385,101287,2025-01-26,2025-01-26 20:02:52,Mobile App,Returned,Debit Card,Partially Refunded,INR,Warangal,Telangana,Warangal,Telangana,506002,FC-HYD-01,Standard,2025-01-31,2025-01-30,4,10,66184.59,9927.69,1348.73,0.00,57605.63,FESTIVE15,N,,2025-02-02 20:27:52
501038,ORD501038,102041,2025-01-27,2025-01-27 02:10:05,Website,Delivered,Credit Card,Paid,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-HYD-01,Standard,2025-02-01,2025-02-01,3,4,40582.75,4058.28,10226.85,0.00,46751.32,LOYALTY10,N,,2025-02-04 10:30:05
501486,ORD501486,101548,2025-01-27,2025-01-27 03:43:50,Store Assisted,Cancelled,Debit Card,Failed,INR,Hyderabad,Telangana,Hyderabad,Telangana,500081,FC-MUM-01,Express,2025-01-30,,3,6,6805.33,680.53,47.21,0.00,6172.01,WELCOME10,N,Duplicate Order,2025-01-29 08:07:50
502382,ORD502382,100557,2025-01-27,2025-01-27 04:18:35,Store Assisted,Delivered,Credit Card,Paid,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-DEL-01,Express,2025-01-30,2025-01-31,1,4,11617.72,1161.77,1254.71,0.00,11710.66,LOYALTY10,Y,,2025-01-31 05:14:35
500058,ORD500058,100412,2025-01-27,2025-01-27 22:58:47,Website,Delivered,Debit Card,Paid,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-MUM-01,Express,2025-01-30,2025-01-31,5,11,169771.76,25465.76,20398.59,0.00,164704.59,FESTIVE15,N,,2025-02-01 01:22:47
500617,ORD500617,100874,2025-01-28,2025-01-28 05:26:48,Store Assisted,Delivered,Wallet,Paid,INR,Warangal,Telangana,Warangal,Telangana,506002,FC-MUM-01,Standard,2025-02-02,2025-02-02,1,4,8241.44,824.14,370.87,0.00,7788.17,WELCOME10,N,,2025-02-04 08:52:48
501535,ORD501535,101452,2025-01-28,2025-01-28 07:41:02,Marketplace,Cancelled,Net Banking,Refunded,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-HYD-01,Standard,2025-02-02,,2,7,83659.41,4182.97,13893.41,0.00,93369.85,SAVE5,N,Customer Request,2025-01-28 11:22:02
500055,ORD500055,101343,2025-01-28,2025-01-28 22:17:53,Mobile App,Delivered,UPI,Paid,INR,Bengaluru,Karnataka,Bengaluru,Karnataka,560037,FC-CHE-01,Express,2025-01-31,2025-02-01,5,18,39452.73,0.00,9316.17,0.00,48768.90,,Y,,2025-02-01 07:05:53
501731,ORD501731,101497,2025-01-29,2025-01-29 17:29:44,Website,Delivered,Debit Card,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-MUM-01,Standard,2025-02-03,2025-02-05,1,2,43299.72,0.00,0.00,0.00,43299.72,,N,,2025-02-01 22:50:44
501506,ORD501506,100666,2025-01-29,2025-01-29 22:55:04,Store Assisted,Delivered,Cash on Delivery,Paid,INR,Delhi,Delhi,Delhi,Delhi,110017,FC-DEL-01,Standard,2025-02-03,2025-02-05,4,8,83107.92,0.00,12481.16,0.00,95589.08,,N,,2025-02-01 23:30:04
500047,ORD500047,100430,2025-01-30,2025-01-30 01:48:44,Store Assisted,Delivered,UPI,Paid,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-CHE-01,Express,2025-02-02,2025-02-01,1,1,17747.60,887.38,0.00,0.00,16860.22,SAVE5,Y,,2025-02-05 10:30:44
502064,ORD502064,100667,2025-01-30,2025-01-30 05:52:25,Store Assisted,Cancelled,UPI,Refunded,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-BLR-01,Standard,2025-02-04,,1,4,13084.60,0.00,1570.15,0.00,14654.75,,N,Inventory Unavailable,2025-02-06 10:51:25
501706,ORD501706,101543,2025-01-30,2025-01-30 06:23:16,Store Assisted,Cancelled,Debit Card,Refunded,INR,Delhi,Delhi,Pune,Maharashtra,411014,FC-HYD-01,Standard,2025-02-04,,3,10,74012.62,0.00,1631.35,0.00,75643.97,,N,Duplicate Order,2025-02-01 07:20:16
501044,ORD501044,101266,2025-01-30,2025-01-30 18:12:37,Marketplace,Delivered,Debit Card,Paid,INR,Chennai,Tamil Nadu,Chennai,Tamil Nadu,600042,FC-BLR-01,Standard,2025-02-04,2025-02-05,2,6,114274.26,0.00,31603.69,0.00,145877.95,,Y,,2025-02-04 23:48:37
502220,ORD502220,100208,2025-01-31,2025-01-31 09:20:33,Marketplace,Delivered,Debit Card,Paid,INR,Hyderabad,Telangana,Hyderabad,Telangana,500081,FC-BLR-01,Standard,2025-02-05,2025-02-05,3,8,20532.70,0.00,2556.46,0.00,23089.16,,N,,2025-02-03 15:15:33
500005,ORD500005,102128,2025-01-31,2025-01-31 11:52:43,Marketplace,Delivered,UPI,Paid,INR,Hyderabad,Telangana,Hyderabad,Telangana,500081,FC-DEL-01,Standard,2025-02-05,2025-02-05,1,2,1107.30,166.09,112.95,50.00,1104.16,FESTIVE15,N,,2025-02-02 19:14:43
501891,ORD501891,101327,2025-01-31,2025-01-31 19:21:11,Store Assisted,Delivered,Credit Card,Paid,INR,Warangal,Telangana,Warangal,Telangana,506002,FC-MUM-01,Express,2025-02-03,2025-02-04,5,10,30742.75,0.00,977.56,0.00,31720.31,,N,,2025-02-01 21:19:11
502169,ORD502169,102035,2025-01-31,2025-01-31 21:58:00,Store Assisted,Delivered,Debit Card,Paid,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-DEL-01,Standard,2025-02-05,2025-02-06,3,6,7995.35,0.00,1508.01,0.00,9503.36,,N,,2025-02-01 06:08:00
501995,ORD501995,101985,2025-02-01,2025-02-01 06:51:07,Website,Delivered,UPI,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-DEL-01,Standard,2025-02-06,2025-02-06,1,4,3927.16,589.07,400.57,0.00,3738.66,FESTIVE15,Y,,2025-02-07 08:51:07
500139,ORD500139,101369,2025-02-01,2025-02-01 08:21:48,Website,Delivered,Net Banking,Paid,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-BLR-01,Express,2025-02-04,2025-02-04,3,6,47935.47,4793.55,2157.10,0.00,45299.02,LOYALTY10,N,,2025-02-08 11:51:48
501259,ORD501259,100318,2025-02-01,2025-02-01 18:14:39,Website,Delivered,Wallet,Paid,INR,Pune,Maharashtra,Delhi,Delhi,110017,FC-HYD-01,Express,2025-02-04,2025-02-05,4,8,141149.58,14114.96,16057.38,0.00,143092.00,LOYALTY10,N,,2025-02-03 19:15:39
501289,ORD501289,100169,2025-02-01,2025-02-01 21:33:17,Mobile App,Delivered,Net Banking,Paid,INR,Chennai,Tamil Nadu,Chennai,Tamil Nadu,600042,FC-BLR-01,Standard,2025-02-06,2025-02-06,4,12,40426.42,4042.64,6073.09,0.00,42456.87,WELCOME10,Y,,2025-02-08 01:20:17
500650,ORD500650,100815,2025-02-02,2025-02-02 04:52:07,Website,Delivered,Wallet,Paid,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-DEL-01,Standard,2025-02-07,2025-02-07,1,1,1689.58,337.92,243.30,50.00,1644.96,APP20,N,,2025-02-02 07:16:07
500495,ORD500495,100005,2025-02-02,2025-02-02 12:26:45,Mobile App,Delivered,Debit Card,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-DEL-01,Same Day,2025-02-02,2025-02-03,2,5,53728.54,5372.85,2214.80,0.00,50570.49,WELCOME10,N,,2025-02-08 15:36:45
501814,ORD501814,100572,2025-02-02,2025-02-02 13:05:11,Mobile App,Delivered,Credit Card,Paid,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-HYD-01,Express,2025-02-05,2025-02-05,2,8,7683.40,1536.68,528.66,0.00,6675.38,APP20,N,,2025-02-03 16:56:11
502095,ORD502095,101770,2025-02-03,2025-02-03 05:49:31,Marketplace,Delivered,Cash on Delivery,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-HYD-01,Express,2025-02-06,2025-02-05,5,10,165422.03,8271.10,14594.76,0.00,171745.69,SAVE5,N,,2025-02-11 10:49:31
501316,ORD501316,100929,2025-02-03,2025-02-03 08:51:35,Marketplace,Delivered,UPI,Paid,INR,Bengaluru,Karnataka,Bengaluru,Karnataka,560037,FC-CHE-01,Standard,2025-02-08,2025-02-08,2,8,116240.28,5812.01,567.85,0.00,110996.12,SAVE5,N,,2025-02-08 09:16:35
500821,ORD500821,101894,2025-02-03,2025-02-03 11:46:52,Mobile App,Shipped,Net Banking,Paid,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-CHE-01,Standard,2025-02-08,,5,10,23811.66,2381.17,1423.97,0.00,22854.46,WELCOME10,N,,2025-02-11 16:50:52
501278,ORD501278,100712,2025-02-03,2025-02-03 17:00:52,Store Assisted,Delivered,Net Banking,Paid,INR,Chennai,Tamil Nadu,Chennai,Tamil Nadu,600042,FC-BLR-01,Standard,2025-02-08,2025-02-09,5,10,171196.42,8559.82,18285.10,0.00,180921.70,SAVE5,N,,2025-02-05 18:09:52
501851,ORD501851,101256,2025-02-04,2025-02-04 02:30:33,Mobile App,Delivered,Wallet,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-CHE-01,Standard,2025-02-09,2025-02-09,1,4,32911.60,6582.32,0.00,0.00,26329.28,APP20,N,,2025-02-08 02:38:33
500932,ORD500932,100281,2025-02-04,2025-02-04 03:40:58,Website,Delivered,Wallet,Paid,INR,Warangal,Telangana,Mumbai,Maharashtra,400076,FC-DEL-01,Express,2025-02-07,2025-02-08,1,3,1338.75,0.00,374.85,50.00,1763.60,,N,,2025-02-04 08:14:58
500572,ORD500572,101891,2025-02-04,2025-02-04 06:48:15,Mobile App,Cancelled,Credit Card,Voided,INR,Hyderabad,Telangana,Mumbai,Maharashtra,400076,FC-DEL-01,Same Day,2025-02-04,,1,4,47147.80,4714.78,7637.94,0.00,50070.96,LOYALTY10,N,Duplicate Order,2025-02-05 09:31:15
500582,ORD500582,102228,2025-02-04,2025-02-04 21:01:55,Marketplace,Delivered,Net Banking,Paid,INR,Delhi,Delhi,Delhi,Delhi,110017,FC-MUM-01,Express,2025-02-07,2025-02-08,2,3,3680.30,736.06,528.08,0.00,3472.32,APP20,Y,,2025-02-08 02:02:55
501370,ORD501370,101383,2025-02-05,2025-02-05 01:22:38,Marketplace,Delivered,Cash on Delivery,Paid,INR,Warangal,Telangana,Warangal,Telangana,506002,FC-CHE-01,Express,2025-02-08,2025-02-10,4,8,48057.61,0.00,9147.03,0.00,57204.64,,Y,,2025-02-12 10:19:38
500959,ORD500959,101534,2025-02-05,2025-02-05 13:57:12,Store Assisted,Cancelled,Debit Card,Refunded,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-MUM-01,Standard,2025-02-10,,5,11,133365.36,0.00,10941.77,0.00,144307.13,,N,Address Issue,2025-02-11 20:27:12
501144,ORD501144,101713,2025-02-05,2025-02-05 17:03:22,Website,Delivered,Net Banking,Paid,INR,Delhi,Delhi,Delhi,Delhi,110017,FC-HYD-01,Same Day,2025-02-05,2025-02-05,2,6,124787.26,24957.45,8930.15,0.00,108759.96,APP20,N,,2025-02-07 23:09:22
500291,ORD500291,100897,2025-02-05,2025-02-05 21:58:32,Website,Delivered,Cash on Delivery,Paid,INR,Pune,Maharashtra,Bengaluru,Karnataka,560037,FC-MUM-01,Standard,2025-02-10,2025-02-10,1,2,1065.78,106.58,115.10,40.00,1114.30,WELCOME10,Y,,2025-02-09 04:23:32
500546,ORD500546,100784,2025-02-05,2025-02-05 23:17:44,Store Assisted,Delivered,UPI,Paid,INR,Warangal,Telangana,Secunderabad,Telangana,500003,FC-HYD-01,Standard,2025-02-10,2025-02-10,3,8,34148.26,0.00,1372.35,0.00,35520.61,,Y,,2025-02-14 05:47:44
501915,ORD501915,100433,2025-02-06,2025-02-06 19:23:27,Marketplace,Cancelled,Cash on Delivery,Refunded,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-MUM-01,Express,2025-02-09,,3,11,232406.77,23240.68,31848.29,0.00,241014.38,WELCOME10,N,Duplicate Order,2025-02-14 00:41:27
500559,ORD500559,101108,2025-02-06,2025-02-06 21:24:36,Mobile App,Cancelled,Debit Card,Voided,INR,Warangal,Telangana,Warangal,Telangana,506002,FC-HYD-01,Same Day,2025-02-06,,3,6,11653.74,1748.06,2303.67,0.00,12209.35,FESTIVE15,N,Customer Request,2025-02-14 21:39:36
501067,ORD501067,100036,2025-02-07,2025-02-07 03:28:47,Mobile App,Cancelled,Cash on Delivery,Voided,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-CHE-01,Express,2025-02-10,,3,9,35496.61,0.00,873.91,0.00,36370.52,,N,Payment Failure,2025-02-11 12:05:47
501786,ORD501786,101697,2025-02-07,2025-02-07 05:36:52,Marketplace,Cancelled,UPI,Failed,INR,Bengaluru,Karnataka,Bengaluru,Karnataka,560037,FC-MUM-01,Standard,2025-02-12,,4,6,56084.71,0.00,9746.72,0.00,65831.43,,Y,Address Issue,2025-02-12 13:49:52
501203,ORD501203,100689,2025-02-07,2025-02-07 12:26:07,Mobile App,Delivered,UPI,Paid,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-BLR-01,Standard,2025-02-12,2025-02-13,2,7,22106.80,2210.68,3262.45,0.00,23158.57,LOYALTY10,N,,2025-02-13 18:57:07
500479,ORD500479,101736,2025-02-07,2025-02-07 21:36:35,Store Assisted,Cancelled,Debit Card,Voided,INR,Delhi,Delhi,Delhi,Delhi,110017,FC-HYD-01,Standard,2025-02-12,,5,18,61216.30,0.00,2839.07,0.00,64055.37,,N,Payment Failure,2025-02-10 22:26:35
500846,ORD500846,100099,2025-02-08,2025-02-08 21:08:13,Marketplace,Shipped,Credit Card,Paid,INR,Warangal,Telangana,Warangal,Telangana,506002,FC-CHE-01,Standard,2025-02-13,,2,5,57405.94,2870.30,3159.36,0.00,57695.00,SAVE5,Y,,2025-02-16 00:53:13
501333,ORD501333,101730,2025-02-09,2025-02-09 10:57:09,Mobile App,Delivered,Cash on Delivery,Paid,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-CHE-01,Same Day,2025-02-09,2025-02-11,4,10,71047.80,7104.78,4958.33,0.00,68901.35,LOYALTY10,N,,2025-02-14 16:05:09
500863,ORD500863,102001,2025-02-09,2025-02-09 18:52:54,Marketplace,Delivered,Net Banking,Paid,INR,Delhi,Delhi,Delhi,Delhi,110017,FC-DEL-01,Standard,2025-02-14,2025-02-14,5,12,81849.72,16369.94,14345.03,0.00,79824.81,APP20,N,,2025-02-15 21:57:54
501949,ORD501949,101774,2025-02-09,2025-02-09 20:00:31,Mobile App,Delivered,UPI,Paid,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-CHE-01,Standard,2025-02-14,2025-02-13,3,5,68909.15,0.00,585.30,0.00,69494.45,,N,,2025-02-12 02:30:31
500034,ORD500034,100356,2025-02-10,2025-02-10 06:27:10,Website,Delivered,Cash on Delivery,Paid,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-BLR-01,Same Day,2025-02-10,2025-02-10,5,11,21351.03,2135.10,4819.92,0.00,24035.85,WELCOME10,N,,2025-02-14 14:04:10
500229,ORD500229,101561,2025-02-10,2025-02-10 10:26:24,Website,Delivered,Credit Card,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-HYD-01,Express,2025-02-13,2025-02-13,1,3,8264.82,1652.96,793.42,0.00,7405.28,APP20,Y,,2025-02-11 15:57:24
500187,ORD500187,101473,2025-02-10,2025-02-10 18:55:05,Website,Delivered,UPI,Paid,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-CHE-01,Standard,2025-02-15,2025-02-15,1,2,2170.92,108.55,103.12,0.00,2165.49,SAVE5,N,,2025-02-16 01:29:05
500577,ORD500577,102057,2025-02-10,2025-02-10 18:56:06,Store Assisted,Delivered,Debit Card,Pending,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-HYD-01,Standard,2025-02-15,2025-02-17,4,10,31812.45,4771.87,6466.13,0.00,33506.71,FESTIVE15,N,,2025-02-13 02:34:06
502103,ORD502103,100699,2025-02-11,2025-02-11 15:07:27,Website,Delivered,Wallet,Paid,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-CHE-01,Standard,2025-02-16,2025-02-16,1,2,3780.80,0.00,1058.62,0.00,4839.42,,N,,2025-02-19 21:05:27
501284,ORD501284,101700,2025-02-11,2025-02-11 21:51:07,Marketplace,Delivered,Cash on Delivery,Paid,INR,Delhi,Delhi,Delhi,Delhi,110017,FC-HYD-01,Same Day,2025-02-11,2025-02-12,1,2,2297.54,229.75,0.00,0.00,2067.79,LOYALTY10,N,,2025-02-14 05:07:07
502381,ORD502381,101664,2025-02-12,2025-02-12 01:14:28,Marketplace,Delivered,Cash on Delivery,Paid,INR,Warangal,Telangana,Warangal,Telangana,506002,FC-CHE-01,Standard,2025-02-17,2025-02-17,3,5,94861.82,14229.27,15471.30,0.00,96103.85,FESTIVE15,Y,,2025-02-17 09:24:28
500976,ORD500976,100082,2025-02-12,2025-02-12 02:06:35,Store Assisted,Delivered,Wallet,Paid,INR,Chennai,Tamil Nadu,Chennai,Tamil Nadu,600042,FC-MUM-01,Standard,2025-02-17,2025-02-17,1,1,2264.41,0.00,407.59,0.00,2672.00,,N,,2025-02-16 06:13:35
501195,ORD501195,100358,2025-02-12,2025-02-12 07:11:23,Website,Delivered,Credit Card,Paid,INR,Bengaluru,Karnataka,Bengaluru,Karnataka,560037,FC-DEL-01,Standard,2025-02-17,2025-02-19,3,7,126761.79,0.00,35218.86,0.00,161980.65,,Y,,2025-02-13 13:06:23
500999,ORD500999,100307,2025-02-12,2025-02-12 09:02:29,Marketplace,Delivered,UPI,Paid,INR,Secunderabad,Telangana,Warangal,Telangana,506002,FC-HYD-01,Standard,2025-02-17,2025-02-17,2,6,3666.00,366.60,478.79,0.00,3778.19,LOYALTY10,N,,2025-02-20 15:23:29
500487,ORD500487,100457,2025-02-12,2025-02-12 19:23:49,Marketplace,Delivered,UPI,Paid,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-CHE-01,Standard,2025-02-17,2025-02-17,3,6,146665.86,0.00,21896.80,0.00,168562.66,,N,,2025-02-17 03:13:49
502267,ORD502267,101844,2025-02-12,2025-02-12 23:24:45,Marketplace,Delivered,Wallet,Paid,INR,Warangal,Telangana,Warangal,Telangana,506002,FC-BLR-01,Same Day,2025-02-12,2025-02-11,4,11,233049.65,23304.97,31077.96,0.00,240822.64,WELCOME10,N,,2025-02-14 02:15:45
500988,ORD500988,102119,2025-02-13,2025-02-13 07:38:02,Website,Delivered,Credit Card,Paid,INR,Delhi,Delhi,Delhi,Delhi,110017,FC-CHE-01,Standard,2025-02-18,2025-02-19,5,12,37707.28,3770.73,1350.03,0.00,35286.58,WELCOME10,N,,2025-02-20 12:56:02
500371,ORD500371,101895,2025-02-13,2025-02-13 08:55:31,Marketplace,Delivered,Net Banking,Paid,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-DEL-01,Standard,2025-02-18,2025-02-18,4,11,91294.86,0.00,7354.98,0.00,98649.84,,N,,2025-02-13 14:41:31
500529,ORD500529,101562,2025-02-13,2025-02-13 09:26:56,Marketplace,Delivered,Cash on Delivery,Paid,INR,Bengaluru,Karnataka,Bengaluru,Karnataka,560037,FC-BLR-01,Standard,2025-02-18,2025-02-18,5,8,86399.19,0.00,6630.22,0.00,93029.41,,N,,2025-02-21 15:16:56
500284,ORD500284,102031,2025-02-13,2025-02-13 10:24:53,Mobile App,Delivered,Credit Card,Paid,INR,Warangal,Telangana,Warangal,Telangana,506002,FC-HYD-01,Standard,2025-02-18,2025-02-18,2,6,8558.56,0.00,1320.20,0.00,9878.76,,Y,,2025-02-19 13:55:53
500356,ORD500356,101518,2025-02-13,2025-02-13 17:13:41,Mobile App,Shipped,UPI,Paid,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-CHE-01,Express,2025-02-16,,1,1,15731.16,1573.12,1698.96,0.00,15857.00,LOYALTY10,Y,,2025-02-18 00:10:41
500553,ORD500553,100582,2025-02-13,2025-02-13 21:31:45,Website,Delivered,Debit Card,Paid,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-HYD-01,Express,2025-02-16,2025-02-16,4,11,70675.34,0.00,10840.12,0.00,81515.46,,N,,2025-02-22 01:37:45
500739,ORD500739,100209,2025-02-14,2025-02-14 07:50:42,Marketplace,Delivered,Net Banking,Paid,INR,Hyderabad,Telangana,Hyderabad,Telangana,500081,FC-DEL-01,Express,2025-02-17,2025-02-17,1,1,20403.66,0.00,1020.18,0.00,21423.84,,N,,2025-02-15 15:54:42
500708,ORD500708,100609,2025-02-14,2025-02-14 13:36:56,Website,Delivered,Net Banking,Paid,INR,Chennai,Tamil Nadu,Delhi,Delhi,110017,FC-DEL-01,Express,2025-02-17,2025-02-17,2,4,47895.45,4789.55,5096.90,0.00,48202.80,WELCOME10,N,,2025-02-20 20:43:56
500261,ORD500261,101276,2025-02-14,2025-02-14 19:03:40,Mobile App,Delivered,Cash on Delivery,Paid,INR,Warangal,Telangana,Warangal,Telangana,506002,FC-MUM-01,Standard,2025-02-19,2025-02-18,2,8,116815.92,11681.59,5256.72,0.00,110391.05,WELCOME10,N,,2025-02-14 23:33:40
501087,ORD501087,102242,2025-02-15,2025-02-15 01:31:08,Website,Delivered,UPI,Paid,INR,Hyderabad,Telangana,Hyderabad,Telangana,500081,FC-CHE-01,Standard,2025-02-20,2025-02-19,1,1,532.89,53.29,57.55,90.00,627.15,WELCOME10,Y,,2025-02-18 02:28:08
500593,ORD500593,102116,2025-02-15,2025-02-15 09:25:42,Marketplace,Returned,Debit Card,Partially Refunded,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-BLR-01,Standard,2025-02-20,2025-02-20,4,11,86502.78,8650.28,647.09,0.00,78499.59,LOYALTY10,N,,2025-02-21 15:58:42
501235,ORD501235,101999,2025-02-16,2025-02-16 04:07:28,Marketplace,Delivered,Credit Card,Paid,INR,Vijayawada,Andhra Pradesh,Bengaluru,Karnataka,560037,FC-BLR-01,Standard,2025-02-21,2025-02-22,4,7,42301.41,4230.14,4544.47,0.00,42615.74,LOYALTY10,N,,2025-02-21 12:26:28
